"","Tipo","Nucleos","Time"
"datos","Ordenado","0","0.577"
"","Reverso","0","0.559"
"","Aleatorio","0","0.592"
"","Pares","0","0.0310000000000001"
"","Impares","0","1.164"
"","MaxPrimo","0","2.74"
"","MedioIntercalado","0","1.391"
"","MedioAscendente","0","1.363"
"","MedioDescendete","0","1.419"
"","MedioIntercalado2","0","1.455"
"","Ordenado","0","0.632000000000001"
"","Reverso","0","0.587"
"","Aleatorio","0","0.609"
"","Pares","0","0.0329999999999995"
"","Impares","0","1.198"
"","MaxPrimo","0","2.811"
"","MedioIntercalado","0","1.432"
"","MedioAscendente","0","1.464"
"","MedioDescendete","0","1.431"
"","MedioIntercalado2","0","1.403"
"","Ordenado","0","0.561"
"","Reverso","0","0.611999999999998"
"","Aleatorio","0","0.609999999999999"
"","Pares","0","0.0330000000000013"
"","Impares","0","1.196"
"","MaxPrimo","0","2.749"
"","MedioIntercalado","0","1.421"
"","MedioAscendente","0","1.433"
"","MedioDescendete","0","1.382"
"","MedioIntercalado2","0","1.378"
"","Ordenado","0","0.581000000000003"
"","Reverso","0","0.584000000000003"
"","Aleatorio","0","0.582999999999998"
"","Pares","0","0.0329999999999941"
"","Impares","0","1.203"
"","MaxPrimo","0","2.765"
"","MedioIntercalado","0","1.399"
"","MedioAscendente","0","1.408"
"","MedioDescendete","0","1.379"
"","MedioIntercalado2","0","1.372"
"","Ordenado","0","0.582999999999998"
"","Reverso","0","0.609999999999999"
"","Aleatorio","0","0.582999999999998"
"","Pares","0","0.0320000000000036"
"","Impares","0","1.155"
"","MaxPrimo","0","2.752"
"","MedioIntercalado","0","1.38"
"","MedioAscendente","0","1.41699999999999"
"","MedioDescendete","0","1.40300000000001"
"","MedioIntercalado2","0","1.417"
"","Ordenado","0","0.582000000000001"
"","Reverso","0","0.585000000000001"
"","Aleatorio","0","0.582000000000001"
"","Pares","0","0.0320000000000036"
"","Impares","0","1.146"
"","MaxPrimo","0","2.74"
"","MedioIntercalado","0","1.407"
"","MedioAscendente","0","1.45"
"","MedioDescendete","0","1.376"
"","MedioIntercalado2","0","1.39700000000001"
"","Ordenado","0","0.575999999999993"
"","Reverso","0","0.581000000000003"
"","Aleatorio","0","0.581000000000003"
"","Pares","0","0.0320000000000107"
"","Impares","0","1.211"
"","MaxPrimo","0","2.779"
"","MedioIntercalado","0","1.39800000000001"
"","MedioAscendente","0","1.40700000000001"
"","MedioDescendete","0","1.40000000000001"
"","MedioIntercalado2","0","1.381"
"","Ordenado","0","0.579999999999998"
"","Reverso","0","0.575999999999993"
"","Aleatorio","0","0.609000000000009"
"","Pares","0","0.0319999999999965"
"","Impares","0","1.18299999999999"
"","MaxPrimo","0","2.751"
"","MedioIntercalado","0","1.39399999999999"
"","MedioAscendente","0","1.387"
"","MedioDescendete","0","1.42"
"","MedioIntercalado2","0","1.39700000000001"
"","Ordenado","0","0.603999999999999"
"","Reverso","0","0.569000000000003"
"","Aleatorio","0","0.567000000000007"
"","Pares","0","0.0310000000000059"
"","Impares","0","1.179"
"","MaxPrimo","0","2.749"
"","MedioIntercalado","0","1.384"
"","MedioAscendente","0","1.37899999999999"
"","MedioDescendete","0","1.42099999999999"
"","MedioIntercalado2","0","1.40000000000001"
"","Ordenado","0","0.566999999999993"
"","Reverso","0","0.561999999999998"
"","Aleatorio","0","0.572000000000003"
"","Pares","0","0.0320000000000107"
"","Impares","0","1.22800000000001"
"","MaxPrimo","0","2.732"
"","MedioIntercalado","0","1.425"
"","MedioAscendente","0","1.402"
"","MedioDescendete","0","1.384"
"","MedioIntercalado2","0","1.38"
"","Ordenado","0","0.560999999999993"
"","Reverso","0","0.550000000000011"
"","Aleatorio","0","0.585999999999999"
"","Pares","0","0.0319999999999965"
"","Impares","0","1.215"
"","MaxPrimo","0","2.774"
"","MedioIntercalado","0","1.402"
"","MedioAscendente","0","1.402"
"","MedioDescendete","0","1.376"
"","MedioIntercalado2","0","1.393"
"","Ordenado","0","0.583000000000027"
"","Reverso","0","0.605000000000018"
"","Aleatorio","0","0.604000000000013"
"","Pares","0","0.0349999999999966"
"","Impares","0","1.17500000000001"
"","MaxPrimo","0","2.749"
"","MedioIntercalado","0","1.38699999999997"
"","MedioAscendente","0","1.40799999999999"
"","MedioDescendete","0","1.39600000000002"
"","MedioIntercalado2","0","1.392"
"","Ordenado","0","0.585000000000008"
"","Reverso","0","0.581000000000017"
"","Aleatorio","0","0.581000000000017"
"","Pares","0","0.0330000000000155"
"","Impares","0","1.15700000000001"
"","MaxPrimo","0","2.73699999999999"
"","MedioIntercalado","0","1.369"
"","MedioAscendente","0","1.43900000000002"
"","MedioDescendete","0","1.387"
"","MedioIntercalado2","0","1.381"
"","Ordenado","0","0.579999999999984"
"","Reverso","0","0.582999999999998"
"","Aleatorio","0","0.584000000000003"
"","Pares","0","0.0320000000000107"
"","Impares","0","1.17600000000002"
"","MaxPrimo","0","2.773"
"","MedioIntercalado","0","1.40400000000002"
"","MedioAscendente","0","1.41299999999998"
"","MedioDescendete","0","1.376"
"","MedioIntercalado2","0","1.37599999999998"
"","Ordenado","0","0.582999999999998"
"","Reverso","0","0.641999999999996"
"","Aleatorio","0","0.588999999999999"
"","Pares","0","0.0310000000000059"
"","Impares","0","1.19299999999998"
"","MaxPrimo","0","2.756"
"","MedioIntercalado","0","1.386"
"","MedioAscendente","0","1.387"
"","MedioDescendete","0","1.404"
"","MedioIntercalado2","0","1.38400000000001"
"","Ordenado","0","0.613"
"","Reverso","0","0.582999999999998"
"","Aleatorio","0","0.578000000000003"
"","Pares","0","0.0360000000000014"
"","Impares","0","1.203"
"","MaxPrimo","0","2.749"
"","MedioIntercalado","0","1.381"
"","MedioAscendente","0","1.43899999999999"
"","MedioDescendete","0","1.38300000000001"
"","MedioIntercalado2","0","1.39500000000001"
"","Ordenado","0","0.586999999999989"
"","Reverso","0","0.574000000000012"
"","Aleatorio","0","0.574000000000012"
"","Pares","0","0.0319999999999823"
"","Impares","0","1.20699999999999"
"","MaxPrimo","0","2.739"
"","MedioIntercalado","0","1.41999999999999"
"","MedioAscendente","0","1.40199999999999"
"","MedioDescendete","0","1.392"
"","MedioIntercalado2","0","1.40600000000001"
"","Ordenado","0","0.572999999999979"
"","Reverso","0","0.566000000000003"
"","Aleatorio","0","0.596000000000004"
"","Pares","0","0.0320000000000107"
"","Impares","0","1.17899999999997"
"","MaxPrimo","0","2.76400000000001"
"","MedioIntercalado","0","1.387"
"","MedioAscendente","0","1.375"
"","MedioDescendete","0","1.41000000000003"
"","MedioIntercalado2","0","1.38499999999999"
"","Ordenado","0","0.594999999999999"
"","Reverso","0","0.558999999999997"
"","Aleatorio","0","0.556000000000012"
"","Pares","0","0.0330000000000155"
"","Impares","0","1.19399999999999"
"","MaxPrimo","0","2.75300000000001"
"","MedioIntercalado","0","1.40199999999999"
"","MedioAscendente","0","1.40899999999999"
"","MedioDescendete","0","1.398"
"","MedioIntercalado2","0","1.40000000000001"
"","Ordenado","0","0.567999999999984"
"","Reverso","0","0.581999999999994"
"","Aleatorio","0","0.584000000000003"
"","Pares","0","0.0330000000000155"
"","Impares","0","1.17599999999999"
"","MaxPrimo","0","2.733"
"","MedioIntercalado","0","1.42800000000003"
"","MedioAscendente","0","1.43699999999998"
"","MedioDescendete","0","1.38200000000001"
"","MedioIntercalado2","0","1.40100000000001"
"","Ordenado","0","0.578999999999979"
"","Reverso","0","0.580999999999989"
"","Aleatorio","0","0.581999999999994"
"","Pares","0","0.0330000000000155"
"","Impares","0","1.214"
"","MaxPrimo","0","2.76400000000001"
"","MedioIntercalado","0","1.39400000000001"
"","MedioAscendente","0","1.40000000000001"
"","MedioDescendete","0","1.374"
"","MedioIntercalado2","0","1.36799999999999"
"","Ordenado","0","0.568999999999988"
"","Reverso","0","0.59899999999999"
"","Aleatorio","0","0.60899999999998"
"","Pares","0","0.032999999999987"
"","Impares","0","1.14099999999999"
"","MaxPrimo","0","2.732"
"","MedioIntercalado","0","1.36699999999999"
"","MedioAscendente","0","1.41300000000001"
"","MedioDescendete","0","1.387"
"","MedioIntercalado2","0","1.40299999999996"
"","Ordenado","0","0.588000000000022"
"","Reverso","0","0.574999999999989"
"","Aleatorio","0","0.575000000000045"
"","Pares","0","0.0330000000000155"
"","Impares","0","1.14600000000002"
"","MaxPrimo","0","2.74299999999999"
"","MedioIntercalado","0","1.36599999999999"
"","MedioAscendente","0","1.40800000000002"
"","MedioDescendete","0","1.36599999999999"
"","MedioIntercalado2","0","1.39500000000004"
"","Ordenado","0","0.571000000000026"
"","Reverso","0","0.574999999999989"
"","Aleatorio","0","0.574000000000012"
"","Pares","0","0.0299999999999727"
"","Impares","0","1.19099999999997"
"","MaxPrimo","0","2.72699999999998"
"","MedioIntercalado","0","1.41000000000003"
"","MedioAscendente","0","1.39699999999999"
"","MedioDescendete","0","1.36399999999998"
"","MedioIntercalado2","0","1.36599999999999"
"","Ordenado","0","0.569999999999993"
"","Reverso","0","0.574999999999989"
"","Aleatorio","0","0.62299999999999"
"","Pares","0","0.0310000000000059"
"","Impares","0","1.16899999999998"
"","MaxPrimo","0","2.73000000000002"
"","MedioIntercalado","0","1.36799999999999"
"","MedioAscendente","0","1.36700000000002"
"","MedioDescendete","0","1.39100000000002"
"","MedioIntercalado2","0","1.36799999999999"
"","Ordenado","0","0.598000000000013"
"","Reverso","0","0.569000000000017"
"","Aleatorio","0","0.555999999999983"
"","Pares","0","0.0299999999999727"
"","Impares","0","1.161"
"","MaxPrimo","0","2.73200000000003"
"","MedioIntercalado","0","1.37299999999999"
"","MedioAscendente","0","1.35999999999996"
"","MedioDescendete","0","1.38800000000003"
"","MedioIntercalado2","0","1.39299999999997"
"","Ordenado","0","0.560999999999979"
"","Reverso","0","0.552999999999997"
"","Aleatorio","0","0.552999999999997"
"","Pares","0","0.0310000000000059"
"","Impares","0","1.161"
"","MaxPrimo","0","2.774"
"","MedioIntercalado","0","1.404"
"","MedioAscendente","0","1.404"
"","MedioDescendete","0","1.36500000000001"
"","MedioIntercalado2","0","1.36799999999999"
"","Ordenado","0","0.553999999999974"
"","Reverso","0","0.569999999999993"
"","Aleatorio","0","0.579999999999984"
"","Pares","0","0.0330000000000155"
"","Impares","0","1.19799999999998"
"","MaxPrimo","0","2.77100000000002"
"","MedioIntercalado","0","1.40900000000005"
"","MedioAscendente","0","1.40800000000002"
"","MedioDescendete","0","1.38100000000003"
"","MedioIntercalado2","0","1.38600000000002"
"","Ordenado","0","0.59699999999998"
"","Reverso","0","0.593000000000018"
"","Aleatorio","0","0.58499999999998"
"","Pares","0","0.0330000000000155"
"","Impares","0","1.18900000000002"
"","MaxPrimo","0","2.75900000000001"
"","MedioIntercalado","0","1.38900000000001"
"","MedioAscendente","0","1.423"
"","MedioDescendete","0","1.404"
"","MedioIntercalado2","0","1.40199999999999"
"","Ordenado","0","0.581000000000017"
"","Reverso","0","0.585000000000036"
"","Aleatorio","0","0.588000000000022"
"","Pares","0","0.0340000000000487"
"","Impares","0","1.166"
"","MaxPrimo","0","2.74200000000002"
"","MedioIntercalado","0","1.38499999999999"
"","MedioAscendente","0","1.45100000000002"
"","MedioDescendete","0","1.39400000000001"
"","MedioIntercalado2","0","1.42200000000003"
"","Ordenado","1","0.620999999999981"
"","Reverso","1","0.631000000000029"
"","Aleatorio","1","0.621999999999957"
"","Pares","1","0.121000000000038"
"","Impares","1","1.238"
"","MaxPrimo","1","2.86900000000003"
"","MedioIntercalado","1","1.46199999999999"
"","MedioAscendente","1","1.488"
"","MedioDescendete","1","1.48899999999998"
"","MedioIntercalado2","1","1.50700000000001"
"","Ordenado","1","0.609999999999957"
"","Reverso","1","0.632999999999981"
"","Aleatorio","1","0.692000000000007"
