"","Tipo","Nucleos","Time"
"datos","Ordenado","0","7.366"
"","Reverso","0","7.496"
"","Aleatorio","0","7.45"
"","Pares","0","0.356"
"","Impares","0","15.953"
"","MaxPrimo","0","46.964"
"","Medium","0","23.411"
"","Ordenado","0","7.41500000000001"
"","Reverso","0","7.44399999999999"
"","Aleatorio","0","7.46799999999999"
"","Pares","0","0.346000000000004"
"","Impares","0","15.891"
"","MaxPrimo","0","46.622"
"","Medium","0","23.436"
"","Ordenado","0","7.42599999999999"
"","Reverso","0","7.43599999999998"
"","Aleatorio","0","7.47200000000001"
"","Pares","0","0.329000000000008"
"","Impares","0","15.956"
"","MaxPrimo","0","46.644"
"","Medium","0","23.473"
"","Ordenado","0","7.62400000000002"
"","Reverso","0","7.56199999999995"
"","Aleatorio","0","7.65299999999996"
"","Pares","0","0.335000000000036"
"","Impares","0","16.192"
"","MaxPrimo","0","46.892"
"","Medium","0","23.648"
"","Ordenado","0","7.56"
"","Reverso","0","7.51499999999999"
"","Aleatorio","0","7.50900000000001"
"","Pares","0","0.336999999999989"
"","Impares","0","16.192"
"","MaxPrimo","0","46.933"
"","Medium","0","23.5980000000001"
"","Ordenado","0","7.52800000000002"
"","Reverso","0","7.44599999999991"
"","Aleatorio","0","7.66500000000008"
"","Pares","0","0.350000000000023"
"","Impares","0","16.0849999999999"
"","MaxPrimo","0","46.9820000000001"
"","Medium","0","23.623"
"","Ordenado","0","7.50199999999995"
"","Reverso","0","7.60199999999998"
"","Aleatorio","0","7.56100000000004"
"","Pares","0","0.350000000000023"
"","Impares","0","16.1569999999999"
"","MaxPrimo","0","46.8049999999999"
"","Medium","0","23.607"
"","Ordenado","0","7.61400000000003"
"","Reverso","0","7.53499999999997"
"","Aleatorio","0","7.64300000000003"
"","Pares","0","0.358000000000061"
"","Impares","0","16.134"
"","MaxPrimo","0","47.3200000000001"
"","Medium","0","23.6930000000001"
"","Ordenado","0","7.54300000000001"
"","Reverso","0","7.75"
"","Aleatorio","0","7.58299999999997"
"","Pares","0","0.384999999999991"
"","Impares","0","16.3000000000001"
"","MaxPrimo","0","47.2009999999999"
"","Medium","0","23.7769999999999"
"","Ordenado","0","7.553"
"","Reverso","0","7.45299999999997"
"","Aleatorio","0","7.5089999999999"
"","Pares","0","0.353000000000065"
"","Impares","0","15.9380000000001"
"","MaxPrimo","0","46.5919999999999"
"","Medium","0","23.6010000000001"
"","Ordenado","0","7.38499999999999"
"","Reverso","0","7.48099999999999"
"","Aleatorio","0","7.45900000000006"
"","Pares","0","0.344000000000051"
"","Impares","0","16.0630000000001"
"","MaxPrimo","0","46.5599999999999"
"","Medium","0","23.6209999999999"
"","Ordenado","0","7.50299999999993"
"","Reverso","0","7.4559999999999"
"","Aleatorio","0","7.58600000000001"
"","Pares","0","0.350999999999885"
"","Impares","0","15.8230000000001"
"","MaxPrimo","0","46.52"
"","Medium","0","23.616"
"","Ordenado","0","7.37700000000018"
"","Reverso","0","7.43600000000015"
"","Aleatorio","0","7.46499999999992"
"","Pares","0","0.368999999999915"
"","Impares","0","15.9089999999999"
"","MaxPrimo","0","47.172"
"","Medium","0","23.518"
"","Ordenado","0","7.43599999999992"
"","Reverso","0","7.50299999999993"
"","Aleatorio","0","7.41999999999985"
"","Pares","0","0.383000000000038"
"","Impares","0","15.856"
"","MaxPrimo","0","46.057"
"","Medium","0","23.326"
"","Ordenado","0","7.4190000000001"
"","Reverso","0","7.52700000000004"
"","Aleatorio","0","7.41199999999981"
"","Pares","0","0.340999999999894"
"","Impares","0","15.903"
"","MaxPrimo","0","46.549"
"","Medium","0","23.7150000000001"
"","Ordenado","0","7.38400000000001"
"","Reverso","0","7.46399999999994"
"","Aleatorio","0","7.47499999999991"
"","Pares","0","0.336999999999989"
"","Impares","0","15.826"
"","MaxPrimo","0","46.462"
"","Medium","0","23.432"
"","Ordenado","0","7.38400000000001"
"","Reverso","0","7.59800000000018"
"","Aleatorio","0","7.49499999999989"
"","Pares","0","0.332999999999856"
"","Impares","0","15.9490000000001"
